date,t_name,w,l,deck,player,source
2020-03-02,Legacy Preliminary #12098108,3,2,Delver,Lord_Muffin,https://www.mtggoldfish.com/tournament/legacy-preliminary-12098108#online
2020-03-02,Legacy Preliminary #12098108,3,2,Delver,sandydogmtg,https://www.mtggoldfish.com/tournament/legacy-preliminary-12098108#online
2020-03-03,Legacy Preliminary #12098119,5,0,Other,Fnoop,https://www.mtggoldfish.com/tournament/30376
2020-03-03,Legacy Preliminary #12098119,4,1,Snow,leclairandy,https://www.mtggoldfish.com/tournament/30376
2020-03-03,Legacy Preliminary #12098119,4,1,Chalice,GGoggles,https://www.mtggoldfish.com/tournament/30376
2020-03-03,Legacy Preliminary #12098119,3,2,Snow,lynnchalice,https://www.mtggoldfish.com/tournament/30376
2020-03-03,Legacy Preliminary #12098119,3,2,Delver,Basic_Swamp,https://www.mtggoldfish.com/tournament/30376
2020-03-03,Legacy Preliminary #12098119,3,2,Chalice,FreeBobby315,https://www.mtggoldfish.com/tournament/30376
2020-03-03,Legacy Preliminary #12098119,3,2,Other,NathanLipetz,https://www.mtggoldfish.com/tournament/30376
2020-03-03,Legacy Preliminary #12098119,3,2,Breach,Aigis,https://www.mtggoldfish.com/tournament/30376
2020-03-03,Legacy Preliminary #12098119,3,2,Other,karatedom,https://www.mtggoldfish.com/tournament/30376
2020-03-05,Legacy Preliminary #12101999,5,0,Breach,mac121711,https://www.mtggoldfish.com/tournament/30389
2020-03-05,Legacy Preliminary #12101999,4,1,Snow,TheHollywoodMK,https://www.mtggoldfish.com/tournament/30389
2020-03-05,Legacy Preliminary #12101999,4,1,Delver,Basic_Swamp,https://www.mtggoldfish.com/tournament/30389
2020-03-05,Legacy Preliminary #12101999,4,1,Breach,MATTHEWFOULKES,https://www.mtggoldfish.com/tournament/30389
2020-03-05,Legacy Preliminary #12101999,3,2,Chalice,CReactor,https://www.mtggoldfish.com/tournament/30389
2020-03-05,Legacy Preliminary #12101999,3,2,Chalice,SnapKeepGaming,https://www.mtggoldfish.com/tournament/30389
2020-03-05,Legacy Preliminary #12101999,3,2,Breach,Samwise_GeeGee,https://www.mtggoldfish.com/tournament/30389
2020-03-05,Legacy Preliminary #12101999,3,2,Other,Fixit89,https://www.mtggoldfish.com/tournament/30389
2020-03-05,Legacy Preliminary #12101999,3,2,Delver,joker10289,https://www.mtggoldfish.com/tournament/30389
2020-03-05,Legacy Preliminary #12101999,3,2,Delver,sandydogmtg,https://www.mtggoldfish.com/tournament/30389
2020-03-06,Legacy Preliminary #12102005,5,0,Vial,cha21,https://www.mtggoldfish.com/tournament/30397
2020-03-06,Legacy Preliminary #12102005,4,1,Chalice,therock988,https://www.mtggoldfish.com/tournament/30397
2020-03-06,Legacy Preliminary #12102005,4,1,Chalice,Rooney56,https://www.mtggoldfish.com/tournament/30397
2020-03-06,Legacy Preliminary #12102005,3,2,Delver,joker10289,https://www.mtggoldfish.com/tournament/30397
2020-03-06,Legacy Preliminary #12102005,3,2,Chalice,al8ert.dk,https://www.mtggoldfish.com/tournament/30397
2020-03-06,Legacy Preliminary #12102005,3,2,Chalice,Bucknasty691989,https://www.mtggoldfish.com/tournament/30397
2020-03-06,Legacy Preliminary #12102005,3,2,Breach,MATTHEWFOULKES,https://www.mtggoldfish.com/tournament/30397
2020-03-06,Legacy Preliminary #12102005,3,2,Breach,helvetti,https://www.mtggoldfish.com/tournament/30397
2020-03-06,Legacy Preliminary #12102005,3,2,Brainstorm,Pische10,https://www.mtggoldfish.com/tournament/30397
2020-03-06,Legacy Preliminary #12102005,3,2,Brainstorm,ZYURYO,https://www.mtggoldfish.com/tournament/30397
2020-03-06,Legacy Preliminary #12102005,3,2,Chalice,kanican,https://www.mtggoldfish.com/tournament/30397
